     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3
       814    0.6091210470E+00    0.5235186481E+00    0.9128960551E-03    0.1571348403E+01    0.6942448016E-24
       815    0.4809219610E+00    0.5186116964E+00    0.9450127939E-03    0.1118033989E+01    0.1000000000E+01
       816    0.3638735070E+00    0.3478478923E+00    0.7841966907E-03    0.1118033989E+01    0.2594521707E-26
       817    0.3185155940E+00    0.3681459184E+00    0.7841966907E-03    0.1224744871E+01    0.9357622969E-13
       818    0.4596512320E+00    0.5104865238E+00    0.8772721663E-03    0.1632993162E+01    0.1827660736E-12
       819    0.7179250170E+00    0.4187368921E+00    0.7841966907E-03    0.1490711985E+01    0.8756510763E-26
       820    0.8364100310E+00    0.6971119408E+00    0.1239690648E-02    0.9797958971E+00    0.1000000000E+01
       821    0.5290400360E+00    0.4927438710E+00    0.9839431196E-03    0.1149977817E+01    0.3158197752E-12
       822    0.5638855790E+00    0.5693048195E+00    0.1040121165E-02    0.1347219359E+01    0.1094563845E-26
       823    0.5700273050E+00    0.5830936494E+00    0.1045595588E-02    0.1399708424E+01    0.2075617366E-25
       824    0.7247265370E+00    0.6895866022E+00    0.1150826854E-02    0.1264911064E+01    0.1000000000E+01
       825    0.6708498150E+00    0.5813295368E+00    0.1126333703E-02    0.1095445115E+01    0.4483333511E-26
       826    0.6041201420E+00    0.6622696845E+00    0.1239690648E-02    0.1106797181E+01    0.9357622969E-13
       827    0.3897213110E+00    0.4030876380E+00    0.8976811208E-03    0.9938079900E+00    0.4791102960E-13
       828    0.4151704880E+00    0.3934248586E+00    0.6904961124E-03    0.1632993162E+01    0.2160000000E+00
       829    0.3376816070E+00    0.3782288922E+00    0.7841966907E-03    0.1277753130E+01    0.9357622969E-13
       830    0.3238083780E+00    0.2975389831E+00    0.6198453242E-03    0.1415260740E+01    0.1250000000E+00
       831    0.6767850300E+00    0.6965762618E+00    0.1226017241E-02    0.1337111763E+01    0.1322022535E-09
       832    0.5484651600E+00    0.5684957342E+00    0.9880259179E-03    0.1533303756E+01    0.3694152978E-26
       833    0.3598453610E+00    0.3528798019E+00    0.7560102351E-03    0.1088662108E+01    0.5120000000E+00
       834    0.6241960930E+00    0.6522385663E+00    0.1260017059E-02    0.9797958971E+00    0.9357622969E-13
       835    0.4645376330E+00    0.5507816053E+00    0.1045595588E-02    0.1229837388E+01    0.4053940168E-25
       836    0.5057110660E+00    0.4819549170E+00    0.8976811208E-03    0.1408429434E+01    0.9357622969E-13
       837    0.5003336390E+00    0.5199591161E+00    0.9706449608E-03    0.1341640786E+01    0.8756510763E-26
       838    0.5750464720E+00    0.5780320736E+00    0.9297679862E-03    0.1796292478E+01    0.3694152978E-26
       839    0.5739604180E+00    0.7137154023E+00    0.1169696222E-02    0.1632993162E+01    0.4741905454E-39
       840    0.4492315950E+00    0.4323181495E+00    0.7841966907E-03    0.1251937274E+01    0.1000000000E+01
       841    0.9231463060E+00    0.7993696148E+00    0.1386828220E-02    0.9797958971E+00    0.1000000000E+01
       842    0.3567448050E+00    0.5058852386E+00    0.1045595588E-02    0.9938079900E+00    0.4332232856E-12
       843    0.4802354190E+00    0.5338817353E+00    0.9913859746E-03    0.1339054393E+01    0.1152503481E-17
       844    0.4730327110E+00    0.5498129314E+00    0.1045595588E-02    0.1224744871E+01    0.4741905454E-39
       845    0.4304357470E+00    0.5708704189E+00    0.5959410490E-03    0.2853333333E+01    0.4029879437E+00
       846    0.4454604130E+00    0.3882945886E+00    0.8320969319E-03    0.1088662108E+01    0.2160000000E+00
       847    0.4314334820E+00    0.4504939311E+00    0.8631201405E-03    0.1369306394E+01    0.3694152978E-26
       848    0.7876039440E+00    0.8187145759E+00    0.1260017059E-02    0.1119766740E+01    0.2370370370E+01
       849    0.3649207570E+00    0.4165711243E+00    0.7560102351E-03    0.1582309611E+01    0.2772629028E-13
       850    0.5089821950E+00    0.5143956852E+00    0.9880259179E-03    0.1118033989E+01    0.4218750000E+00
       851    0.6762965150E+00    0.6330295334E+00    0.1150826854E-02    0.1277753130E+01    0.9357622969E-13
       852    0.5460284180E+00    0.5463605955E+00    0.9078829160E-03    0.1709749468E+01    0.6127779204E-22
       853    0.3988932580E+00    0.4125334889E+00    0.8772721663E-03    0.1118033989E+01    0.5067425210E-26
       854    0.4114154370E+00    0.4500821280E+00    0.8446740288E-03    0.1434516874E+01    0.6533926315E-04
       855    0.5348306790E+00    0.6297326852E+00    0.1111111111E-02    0.1405528443E+01    0.4053940168E-25
       856    0.3486446500E+00    0.3524491507E+00    0.7181448967E-03    0.1224744871E+01    0.5120000000E+00
       857    0.2062893760E+00    0.2878606956E+00    0.5823869765E-03    0.1229837388E+01    0.1000000000E+01
       858    0.4257230140E+00    0.4689312447E+00    0.6787056520E-03    0.2140021567E+01    0.3143987943E-11
       859    0.3713906420E+00    0.3869329491E+00    0.8447502772E-03    0.1102270384E+01    0.4791102960E-13
       860    0.7972890300E+00    0.6971245282E+00    0.1317367891E-02    0.1006230590E+01    0.1891406325E-26
       861    0.7045768930E+00    0.6861566313E+00    0.1239690648E-02    0.1232375754E+01    0.8756510763E-26
       862    0.5123608840E+00    0.5944956675E+00    0.1169696222E-02    0.1006230590E+01    0.8756510763E-26
       863    0.5537551000E+00    0.4573702741E+00    0.8631201405E-03    0.1405456738E+01    0.3947747190E-13
       864    0.4295867780E+00    0.4703118336E+00    0.8976811208E-03    0.1347219359E+01    0.2594521707E-26
       865    0.3165147180E+00    0.3097614017E+00    0.6666666667E-03    0.1347219359E+01    0.9357622969E-13
       866    0.4979170710E+00    0.4601282031E+00    0.8320969319E-03    0.1533303756E+01    0.2021246561E-13
       867    0.4632773430E+00    0.3469846188E+00    0.6586839453E-03    0.1533303756E+01    0.1250000000E+00
       868    0.4356115100E+00    0.5039289292E+00    0.6439002339E-03    0.2451178464E+01    0.1603417198E-09
       869    0.3553000140E+00    0.3232099146E+00    0.7181448967E-03    0.1229837388E+01    0.2772629028E-13
       870    0.7465779430E+00    0.7179477488E+00    0.9880259179E-03    0.2319003617E+01    0.2021246561E-13
       871    0.5756398500E+00    0.6174918729E+00    0.1040121165E-02    0.1469693846E+01    0.4218750000E+00
       872    0.7993538640E+00    0.6706310741E+00    0.1126333703E-02    0.1564921593E+01    0.1942284474E-38
       873    0.4404854770E+00    0.4296522834E+00    0.8631201405E-03    0.1259737582E+01    0.2021246561E-13
       874    0.5422880530E+00    0.5893935153E+00    0.9880259179E-03    0.1643167673E+01    0.3947747190E-13
       875    0.8599525380E+00    0.7864020785E+00    0.9706449608E-03    0.1306394529E+01    0.4629629630E+01
       876    0.9079445630E+00    0.7348576524E+00    0.1317367891E-02    0.8944271910E+00    0.1000000000E+01
       877    0.8691798160E+00    0.6038528619E+00    0.1150826854E-02    0.1124365390E+01    0.8756510763E-26
       878    0.4126694460E+00    0.4042817861E+00    0.7018177331E-03    0.1405528443E+01    0.1000000000E+01
       879    0.5917482110E+00    0.4654009711E+00    0.9839431196E-03    0.1006230590E+01    0.8194012624E-39
       880    0.3344156100E+00    0.3112625087E+00    0.5227977938E-03    0.1788854382E+01    0.2962962963E+00
       881    0.4776459560E+00    0.5415485272E+00    0.8772721663E-03    0.1796292478E+01    0.1710256008E-25
       882    0.6260881640E+00    0.6290871449E+00    0.1196908161E-02    0.1088662108E+01    0.2427855592E-39
       883    0.4316974000E+00    0.4262439146E+00    0.6666666667E-03    0.1959591794E+01    0.5415291070E-13
       884    0.5590953300E+00    0.5724095852E+00    0.9880259179E-03    0.1423024947E+01    0.4218750000E+00
       885    0.3945768590E+00    0.5082482053E+00    0.1045595588E-02    0.1006230590E+01    0.1827660736E-12
       886    0.4877132830E+00    0.5842007052E+00    0.1045595588E-02    0.1405528443E+01    0.4053940168E-25
       887    0.4930972220E+00    0.5653439331E+00    0.1045595588E-02    0.1306394529E+01    0.1827660736E-12
       888    0.4255502440E+00    0.3951819111E+00    0.6666666667E-03    0.1796292478E+01    0.9357622969E-13
       889    0.6835819170E+00    0.5895297808E+00    0.8320969319E-03    0.2213594362E+01    0.1169702871E-13
       890    0.3793818820E+00    0.4335259544E+00    0.8447502772E-03    0.1347219359E+01    0.2594521707E-26
       891    0.5756675820E+00    0.5489054163E+00    0.9297679862E-03    0.1643167673E+01    0.3947747190E-13
       892    0.2384879270E+00    0.2877974900E+00    0.5823869765E-03    0.1539679267E+01    0.9357622969E-13
       893    0.6376977980E+00    0.5044439017E+00    0.9153789572E-03    0.1460803327E+01    0.3848046826E-02
       894    0.6054256180E+00    0.4149570665E+00    0.7379573397E-03    0.1639783183E+01    0.3158197752E-12
       895    0.4403160260E+00    0.4568711508E+00    0.6066839248E-03    0.2339761261E+01    0.8954654820E-06
       896    0.9162778260E+00    0.8666320946E+00    0.1317367891E-02    0.1897366596E+01    0.8194012624E-39
       897    0.4283694440E+00    0.5443637800E+00    0.6233421673E-03    0.2738489305E+01    0.1210555753E-02
       898    0.5074362190E+00    0.4870763501E+00    0.7949404462E-03    0.1810732569E+01    0.1344579651E-18
       899    0.4821411270E+00    0.5032064011E+00    0.9450127939E-03    0.1347219359E+01    0.2594521707E-26
       900    0.3676392510E+00    0.3663017589E+00    0.8447502772E-03    0.9938079900E+00    0.2594521707E-26
       901    0.4247331170E+00    0.4718041816E+00    0.7980482023E-03    0.1719088990E+01    0.8059287545E-22
       902    0.4991713550E+00    0.5838759102E+00    0.9706942797E-03    0.1677484274E+01    0.2853984392E-24
       903    0.1850032200E+00    0.1884575019E+00    0.4853224804E-03    0.1192569588E+01    0.5787037037E+00
       904    0.4721050290E+00    0.4236710030E+00    0.8320969319E-03    0.1341640786E+01    0.2021246561E-13
       905    0.4812579800E+00    0.5198202496E+00    0.8447502772E-03    0.1490711985E+01    0.1000000000E+01
       906    0.4891486070E+00    0.6175802851E+00    0.1111111111E-02    0.1341640786E+01    0.1827660736E-12
       907    0.5428378210E+00    0.6515913953E+00    0.1169696222E-02    0.1306394529E+01    0.8756510763E-26
       908    0.5183870490E+00    0.6107150820E+00    0.1040121165E-02    0.1564921593E+01    0.2021246561E-13
       909    0.4393353960E+00    0.4829014322E+00    0.8631201405E-03    0.1539679267E+01    0.3694152978E-26
       910    0.8811511810E+00    0.6855146637E+00    0.1126333703E-02    0.1643167673E+01    0.2075617366E-25
       911    0.2529604580E+00    0.2971354445E+00    0.6758002217E-03    0.1088662108E+01    0.5120000000E+00
       912    0.4269179380E+00    0.5355911053E+00    0.1045595588E-02    0.1149977817E+01    0.1827660736E-12
       913    0.6372779230E+00    0.5560912906E+00    0.1040121165E-02    0.1277753130E+01    0.1094563845E-26
       914    0.3304222350E+00    0.3478478923E+00    0.7841966907E-03    0.1118033989E+01    0.5067425210E-26
       915    0.6797762600E+00    0.6848054501E+00    0.1145975899E-02    0.1567673435E+01    0.1618836447E-18
       916    0.7699071770E+00    0.6451819333E+00    0.1150826854E-02    0.1341640786E+01    0.1024251578E-39
       917    0.7137043650E+00    0.6103630406E+00    0.1100726288E-02    0.1341640786E+01    0.6555210099E-38
       918    0.3020249380E+00    0.3877716006E+00    0.7279837206E-03    0.1533303756E+01    0.1710256008E-25
       919    0.5109895580E+00    0.5498129314E+00    0.1045595588E-02    0.1224744871E+01    0.2075617366E-25
       920    0.4476718820E+00    0.5534987049E+00    0.5843818355E-03    0.2929236339E+01    0.4221650532E-06
       921    0.4789152510E+00    0.4590013712E+00    0.7904207343E-03    0.1679650109E+01    0.1169702871E-13
       922    0.4937887970E+00    0.4151482653E+00    0.8320969319E-03    0.1229837388E+01    0.2160000000E+00
       923    0.5270658030E+00    0.6360001453E+00    0.1260017059E-02    0.8944271910E+00    0.9357622969E-13
       924    0.8817269010E+00    0.7303880711E+00    0.1317367891E-02    0.8709296863E+00    0.1000000000E+01
       925    0.5057264350E+00    0.4797736780E+00    0.7904207343E-03    0.1788854382E+01    0.2021246561E-13
       926    0.4167236620E+00    0.4768629305E+00    0.7841966907E-03    0.1796292478E+01    0.5067425210E-26
       927    0.5612793670E+00    0.6286256294E+00    0.1111111111E-02    0.1399708424E+01    0.4741905454E-39
       928    0.6875488720E+00    0.7645273585E+00    0.1386828220E-02    0.1106797181E+01    0.9357622969E-13
       929    0.8401397770E+00    0.7337711576E+00    0.1260017059E-02    0.1408429434E+01    0.4483333511E-26
       930    0.5029713000E+00    0.4608172496E+00    0.8330801539E-03    0.1533333333E+01    0.1709079645E-05
       931    0.4163705390E+00    0.3581815530E+00    0.6586839453E-03    0.1592168333E+01    0.1250000000E+00
       932    0.4968679120E+00    0.3224386273E+00    0.5848481109E-03    0.1533303756E+01    0.5787037037E+00
       933    0.8393940580E+00    0.7623601305E+00    0.1239690648E-02    0.1632993162E+01    0.1024251578E-39
       934    0.5709663640E+00    0.7137154023E+00    0.1169696222E-02    0.1632993162E+01    0.4053940168E-25
       935    0.5126753700E+00    0.5319214861E+00    0.9297679862E-03    0.1423024947E+01    0.4218750000E+00
       936    0.8526107190E+00    0.7727409695E+00    0.1386828220E-02    0.1149977817E+01    0.1891406325E-26
       937    0.2179044650E+00    0.4003853657E+00    0.7279837206E-03    0.9938079900E+00    0.1953125000E+01
       938    0.4236618800E+00    0.4224205587E+00    0.8976811208E-03    0.1095445115E+01    0.9357622969E-13
       939    0.3706044080E+00    0.3852054922E+00    0.8447502772E-03    0.1093188789E+01    0.9357622969E-13
       940    0.8135872280E+00    0.8609183802E+00    0.1260017059E-02    0.1341640786E+01    0.2370370370E+01
       941    0.4738753610E+00    0.4968128528E+00    0.9297679862E-03    0.1369306394E+01    0.2021246561E-13
       942    0.6124463040E+00    0.6059243089E+00    0.1126333703E-02    0.1224744871E+01    0.2427855592E-39
       943    0.4396938510E+00    0.5095970773E+00    0.8333333333E-03    0.1788854382E+01    0.1710256008E-25
       944    0.8759470690E+00    0.7494460920E+00    0.1196908161E-02    0.1721413752E+01    0.2427855592E-39
       945    0.7585655150E+00    0.7315539179E+00    0.1126333703E-02    0.1149977817E+01    0.2370370370E+01
       946    0.6665661740E+00    0.5603941342E+00    0.9880259179E-03    0.1490711985E+01    0.2021246561E-13
       947    0.4440365920E+00    0.5894673885E+00    0.1169696222E-02    0.9797958971E+00    0.4332232856E-12
       948    0.4395667520E+00    0.3109865334E+00    0.7379573397E-03    0.1093188789E+01    0.3158197752E-12
       949    0.3749185820E+00    0.6157608468E+00    0.1040121165E-02    0.1460593487E+01    0.4218750000E+00
       950    0.4623081790E+00    0.5021452720E+00    0.9450127939E-03    0.1341640786E+01    0.8756510763E-26
       951    0.3862409620E+00    0.4025336921E+00    0.7841966907E-03    0.1405528443E+01    0.9357622969E-13
       952    0.6743123710E+00    0.6392050269E+00    0.1126333703E-02    0.1399708424E+01    0.2427855592E-39
       953    0.3148497400E+00    0.3772709442E+00    0.8333333333E-03    0.1093188789E+01    0.1827660736E-12
       954    0.3809135520E+00    0.3501576236E+00    0.6904961124E-03    0.1405528443E+01    0.2160000000E+00
       955    0.4196565200E+00    0.4434300587E+00    0.9297679862E-03    0.1088662108E+01    0.3947747190E-13
       956    0.5388692050E+00    0.6064407546E+00    0.9706449608E-03    0.1796292478E+01    0.3793524363E-38
