     Index              y_true              y_pred        descriptor_1        descriptor_2
       878    0.4126694460E+00    0.3639223262E+00    0.1818181818E-02    0.1037162434E-02
       879    0.5917482110E+00    0.4384973684E+00    0.2469135802E-02    0.7550782857E-03
       880    0.3344156100E+00    0.3043632242E+00    0.1666666667E-02    0.9004834001E-03
       881    0.4776459560E+00    0.5070678866E+00    0.2083333333E-02    0.1462941966E-02
       882    0.6260881640E+00    0.5948204138E+00    0.3086419753E-02    0.8980261393E-03
       883    0.4316974000E+00    0.4009511253E+00    0.1683501684E-02    0.1347039209E-02
       884    0.5590953300E+00    0.5630942155E+00    0.2083333333E-02    0.1731564568E-02
       885    0.3945768590E+00    0.5297965028E+00    0.2857142857E-02    0.8115558504E-03
       886    0.4877132830E+00    0.5625972293E+00    0.2777777778E-02    0.1046807156E-02
       887    0.4930972220E+00    0.5750338530E+00    0.2645502646E-02    0.1236411627E-02
       888    0.4255502440E+00    0.3960280021E+00    0.1683501684E-02    0.1323434911E-02
       889    0.6835819170E+00    0.6541265452E+00    0.1818181818E-02    0.2428569189E-02
       890    0.3793818820E+00    0.4552925226E+00    0.2380952381E-02    0.9222547008E-03
       891    0.5756675820E+00    0.5959832390E+00    0.2469135802E-02    0.1510156571E-02
       892    0.2384879270E+00    0.3131795395E+00    0.1683501684E-02    0.9262114972E-03
       893    0.6376977980E+00    0.5517815329E+00    0.2048456594E-02    0.1711595589E-02
       894    0.6054256180E+00    0.4146923837E+00    0.2020202020E-02    0.1082074467E-02
       895    0.4403160260E+00    0.4207069555E+00    0.1305659358E-02    0.1813035271E-02
       896    0.9162778260E+00    0.9940743005E+00    0.3703703704E-02    0.2205724852E-02
       897    0.4283694440E+00    0.5424828998E+00    0.1331172589E-02    0.2371829735E-02
       898    0.5074362190E+00    0.4913919556E+00    0.1875740424E-02    0.1591767309E-02
       899    0.4821411270E+00    0.4905347855E+00    0.2380952381E-02    0.1091226478E-02
       900    0.3676392510E+00    0.4273243667E+00    0.2500000000E-02    0.6711806984E-03
       901    0.4247331170E+00    0.4512789588E+00    0.2052238806E-02    0.1226011687E-02
       902    0.4991713550E+00    0.5388736150E+00    0.2398081535E-02    0.1306159326E-02
       903    0.1850032200E+00    0.2107068353E+00    0.1515151515E-02    0.6003222667E-03
       904    0.4721050290E+00    0.4300386503E+00    0.2272727273E-02    0.9075171300E-03
       905    0.4812579800E+00    0.5130240406E+00    0.2500000000E-02    0.1082074467E-02
       906    0.4891486070E+00    0.6077590140E+00    0.2857142857E-02    0.1185353189E-02
       907    0.5428378210E+00    0.6068289186E+00    0.2604166667E-02    0.1429473082E-02
       908    0.5183870490E+00    0.6091464003E+00    0.2469135802E-02    0.1573268374E-02
       909    0.4393353960E+00    0.5419677055E+00    0.2777777778E-02    0.9478972958E-03
       910    0.8811511810E+00    0.6713327650E+00    0.2777777778E-02    0.1568148160E-02
       911    0.2529604580E+00    0.3224878622E+00    0.1851851852E-02    0.8054168381E-03
       912    0.4269179380E+00    0.5539772651E+00    0.2857142857E-02    0.9274924005E-03
       913    0.6372779230E+00    0.5734909326E+00    0.2857142857E-02    0.1021052201E-02
       914    0.3304222350E+00    0.3878939427E+00    0.2222222222E-02    0.7550782857E-03
       915    0.6797762600E+00    0.6645253541E+00    0.2860848337E-02    0.1453882756E-02
       916    0.7699071770E+00    0.7218414865E+00    0.3703703704E-02    0.9004834001E-03
       917    0.7137043650E+00    0.5070530954E+00    0.2469135802E-02    0.1083774064E-02
       918    0.3020249380E+00    0.4034315223E+00    0.2222222222E-02    0.8295744225E-03
       919    0.5109895580E+00    0.5737713344E+00    0.2976190476E-02    0.9054181113E-03
       920    0.4476718820E+00    0.5476645011E+00    0.1238080185E-02    0.2488147727E-02
       921    0.4789152510E+00    0.4593934377E+00    0.2164502165E-02    0.1154605036E-02
       922    0.4937887970E+00    0.4196879495E+00    0.2222222222E-02    0.9075171300E-03
       923    0.5270658030E+00    0.6036171111E+00    0.3174603175E-02    0.8535518506E-03
       924    0.8817269010E+00    0.6921731397E+00    0.3472222222E-02    0.9856943896E-03
       925    0.5057264350E+00    0.4744109261E+00    0.2272727273E-02    0.1120263466E-02
       926    0.4167236620E+00    0.4584152140E+00    0.2083333333E-02    0.1229672934E-02
       927    0.5612793670E+00    0.5579715398E+00    0.2645502646E-02    0.1154605036E-02
       928    0.6875488720E+00    0.7332107570E+00    0.2857142857E-02    0.1786841352E-02
       929    0.8401397770E+00    0.6724006826E+00    0.2777777778E-02    0.1573268374E-02
       930    0.5029713000E+00    0.5105830664E+00    0.2308580223E-02    0.1258463809E-02
       931    0.4163705390E+00    0.3414954733E+00    0.1736111111E-02    0.1010279407E-02
       932    0.4968679120E+00    0.2984580278E+00    0.1515151515E-02    0.1021052201E-02
       933    0.8393940580E+00    0.7905001956E+00    0.3703703704E-02    0.1229672934E-02
       934    0.5709663640E+00    0.6417713799E+00    0.2604166667E-02    0.1597007437E-02
       935    0.5126753700E+00    0.5316275018E+00    0.2083333333E-02    0.1580694956E-02
       936    0.8526107190E+00    0.7232395082E+00    0.3571428571E-02    0.1037162434E-02
       937    0.2179044650E+00    0.3753325675E+00    0.2272727273E-02    0.6452245508E-03
       938    0.4236618800E+00    0.4387437265E+00    0.2116402116E-02    0.1102862426E-02
       939    0.3706044080E+00    0.4314695742E+00    0.2469135802E-02    0.7213829782E-03
       940    0.8135872280E+00    0.7595122849E+00    0.3333333333E-02    0.1445032086E-02
       941    0.4738753610E+00    0.5236705305E+00    0.2469135802E-02    0.1163447652E-02
       942    0.6124463040E+00    0.5998737390E+00    0.3086419753E-02    0.9222547008E-03
       943    0.4396938510E+00    0.4776359192E+00    0.2222222222E-02    0.1185353189E-02
       944    0.8759470690E+00    0.7072842441E+00    0.2962962963E-02    0.1558553777E-02
       945    0.7585655150E+00    0.6764549371E+00    0.3333333333E-02    0.1046807156E-02
       946    0.6665661740E+00    0.5779179333E+00    0.2777777778E-02    0.1120263466E-02
       947    0.4440365920E+00    0.5392142242E+00    0.2645502646E-02    0.1064671624E-02
       948    0.4395667520E+00    0.3394633456E+00    0.2020202020E-02    0.7213829782E-03
       949    0.3749185820E+00    0.6356184360E+00    0.2380952381E-02    0.1786841352E-02
       950    0.4623081790E+00    0.4876143725E+00    0.2500000000E-02    0.9602458319E-03
       951    0.3862409620E+00    0.4540349480E+00    0.2469135802E-02    0.8295744225E-03
       952    0.6743123710E+00    0.6273528356E+00    0.3086419753E-02    0.1054005372E-02
       953    0.3148497400E+00    0.3952266369E+00    0.2222222222E-02    0.7902354595E-03
       954    0.3809135520E+00    0.3939305158E+00    0.2222222222E-02    0.7840211058E-03
       955    0.4196565200E+00    0.4890748360E+00    0.2645502646E-02    0.8242744180E-03
       956    0.5388692050E+00    0.5689462517E+00    0.2645502646E-02    0.1207224148E-02
       957    0.7996393480E+00    0.6996640000E+00    0.3703703704E-02    0.7941517121E-03
       958    0.7859500030E+00    0.7692092250E+00    0.2962962963E-02    0.1855457926E-02
       959    0.7277836460E+00    0.6556155513E+00    0.3174603175E-02    0.1102862426E-02
       960    0.3754355720E+00    0.4961514571E+00    0.2777777778E-02    0.7282277209E-03
       961    0.7458105350E+00    0.7868576560E+00    0.3703703704E-02    0.1212208494E-02
       962    0.7261051840E+00    0.8411291389E+00    0.3703703704E-02    0.1472417350E-02
       963    0.6345332700E+00    0.5197713430E+00    0.1666666667E-02    0.1933274421E-02
       964    0.7728106740E+00    0.7016549064E+00    0.2192181220E-02    0.2288948560E-02
       965    0.2806607720E+00    0.3645970353E+00    0.1666666667E-02    0.1189279104E-02
       966    0.8779453960E+00    0.8762508232E+00    0.3125000000E-02    0.2209456481E-02
       967    0.4662659850E+00    0.6750444383E+00    0.1820999613E-02    0.2526092838E-02
       968    0.5748229640E+00    0.5121014074E+00    0.2604166667E-02    0.9752946440E-03
       969    0.5602215240E+00    0.6588053255E+00    0.3571428571E-02    0.7282277209E-03
       970    0.4913938810E+00    0.5353057981E+00    0.2777777778E-02    0.9159562615E-03
       971    0.4017630770E+00    0.4471055659E+00    0.1493023508E-02    0.1755497821E-02
       972    0.5622704410E+00    0.3670296660E+00    0.2020202020E-02    0.8535518506E-03
       973    0.6900719060E+00    0.6397481588E+00    0.2721088435E-02    0.1472417350E-02
       974    0.1004000542E+01    0.6526436173E+00    0.2777777778E-02    0.1478541584E-02
       975    0.6196821920E+00    0.4720515158E+00    0.2469135802E-02    0.9159562615E-03
       976    0.4953882480E+00    0.5109194211E+00    0.2314814815E-02    0.1253950257E-02
       977    0.7800453460E+00    0.7600702243E+00    0.3703703704E-02    0.1083774064E-02
       978    0.4907876810E+00    0.5045209008E+00    0.2283105023E-02    0.1254430709E-02
       979    0.7650319150E+00    0.5805499153E+00    0.2777777778E-02    0.1132882709E-02
       980    0.2902947630E+00    0.3725174408E+00    0.1731601732E-02    0.1163447652E-02
       981    0.7457405750E+00    0.7363891086E+00    0.3401360544E-02    0.1267321358E-02
       982    0.2910286570E+00    0.3729246911E+00    0.2083333333E-02    0.8197819562E-03
       983    0.4920954210E+00    0.4117331051E+00    0.1736111111E-02    0.1347039209E-02
       984    0.2315457970E+00    0.3649818667E+00    0.2222222222E-02    0.6452245508E-03
       985    0.5591212940E+00    0.5125145600E+00    0.2777777778E-02    0.8066818933E-03
       986    0.6741306830E+00    0.6175444583E+00    0.2222222222E-02    0.1856155588E-02
       987    0.4445918350E+00    0.4492210103E+00    0.1753008896E-02    0.1510173802E-02
       988    0.6222590690E+00    0.5779478852E+00    0.2721088435E-02    0.1176111120E-02
       989    0.6111164630E+00    0.5468709619E+00    0.2857142857E-02    0.8934206761E-03
       990    0.4807327360E+00    0.5669714020E+00    0.2645502646E-02    0.1197755577E-02
       991    0.4320440520E+00    0.4590358946E+00    0.2469135802E-02    0.8535518506E-03
       992    0.3314160110E+00    0.2794542837E+00    0.1388888889E-02    0.1054005372E-02
       993    0.7329266250E+00    0.7141996674E+00    0.3401360544E-02    0.1160932352E-02
       994    0.7498322460E+00    0.6476193877E+00    0.2721088435E-02    0.1510156571E-02
       995    0.4261005940E+00    0.5954060637E+00    0.3174603175E-02    0.8141833436E-03
       996    0.4837598240E+00    0.5246658691E+00    0.2604166667E-02    0.1035535935E-02
       997    0.5136725120E+00    0.5478090483E+00    0.2645502646E-02    0.1105880178E-02
       998    0.3753331960E+00    0.3909266898E+00    0.2083333333E-02    0.9060939428E-03
       999    0.5752332290E+00    0.5281277823E+00    0.1818181818E-02    0.1824458296E-02
      1000    0.6191401180E+00    0.5705123278E+00    0.2857142857E-02    0.1006771048E-02
      1001    0.7163328150E+00    0.7027174943E+00    0.3401360544E-02    0.1105880178E-02
      1002    0.8638697260E+00    0.6673641352E+00    0.3058823529E-02    0.1272959252E-02
      1003    0.3211430900E+00    0.3996734080E+00    0.2222222222E-02    0.8115558504E-03
      1004    0.6617036990E+00    0.6769062855E+00    0.2457931556E-02    0.1909157936E-02
      1005    0.3922250470E+00    0.3524017215E+00    0.2083333333E-02    0.7213829782E-03
      1006    0.5299966410E+00    0.5703073777E+00    0.2777777778E-02    0.1083774064E-02
      1007    0.3490885640E+00    0.4138112619E+00    0.2083333333E-02    0.1015815808E-02
      1008    0.3636556000E+00    0.3954349031E+00    0.2057613169E-02    0.9529820545E-03
      1009    0.4412498860E+00    0.5048295773E+00    0.2645502646E-02    0.8998117533E-03
      1010    0.6140726700E+00    0.5689475166E+00    0.2976190476E-02    0.8822899408E-03
      1011    0.4281441550E+00    0.4748064627E+00    0.2380952381E-02    0.1015815808E-02
      1012    0.1035449949E+01    0.7887486506E+00    0.3703703704E-02    0.1221275015E-02
      1013    0.4948737580E+00    0.4567675606E+00    0.2116402116E-02    0.1189279104E-02
      1014    0.5640198340E+00    0.4981086725E+00    0.2116402116E-02    0.1387492288E-02
      1015    0.6152685450E+00    0.6516343120E+00    0.3174603175E-02    0.1083774064E-02
      1016    0.8664145940E+00    0.5946105439E+00    0.1978630787E-02    0.1985554813E-02
      1017    0.3614704140E+00    0.3297297859E+00    0.1581973222E-02    0.1105326779E-02
      1018    0.6757065990E+00    0.6478462640E+00    0.2895894428E-02    0.1339476590E-02
      1019    0.5559543650E+00    0.3339513221E+00    0.1515151515E-02    0.1191227568E-02
      1020    0.4489736190E+00    0.4806032804E+00    0.2604166667E-02    0.8242744180E-03
      1021    0.3744379850E+00    0.4566022620E+00    0.2500000000E-02    0.8115558504E-03
      1022    0.1807041170E+00    0.2747865892E+00    0.1818181818E-02    0.6097941934E-03
      1023    0.7363681550E+00    0.5869248128E+00    0.2777777778E-02    0.1163447652E-02
      1024    0.7613642820E+00    0.6068054190E+00    0.1923646049E-02    0.2098053162E-02
      1025    0.3936973490E+00    0.4409821915E+00    0.2469135802E-02    0.7669919636E-03
      1026    0.6017658220E+00    0.5605856399E+00    0.2777777778E-02    0.1037162434E-02
      1027    0.3675510950E+00    0.2935561534E+00    0.1543209877E-02    0.9699790916E-03
      1028    0.4237562590E+00    0.3028901594E+00    0.1666666667E-02    0.8934206761E-03
      1029    0.3041615950E+00    0.4055773377E+00    0.2272727273E-02    0.7902354595E-03
      1030    0.8037779970E+00    0.6754119651E+00    0.2500000000E-02    0.1860656032E-02
      1031    0.2947254500E+00    0.3996346447E+00    0.2314814815E-02    0.7203867201E-03
      1032    0.4338780460E+00    0.4776359192E+00    0.2222222222E-02    0.1185353189E-02
      1033    0.6313861890E+00    0.5674117360E+00    0.2222222222E-02    0.1615790342E-02
      1034    0.6095708870E+00    0.6414684451E+00    0.3125000000E-02    0.1083774064E-02
      1035    0.3163448660E+00    0.3806907245E+00    0.2057613169E-02    0.8822899408E-03
      1036    0.5786507550E+00    0.5335456575E+00    0.2777777778E-02    0.9075171300E-03
      1037    0.4092689330E+00    0.4935910920E+00    0.2380952381E-02    0.1105880178E-02
      1038    0.4147942740E+00    0.4873479183E+00    0.2777777778E-02    0.6860184675E-03
      1039    0.5830875860E+00    0.6556155513E+00    0.3174603175E-02    0.1102862426E-02
      1040    0.3297880170E+00    0.4470862822E+00    0.2314814815E-02    0.9478972958E-03
      1041    0.3451873570E+00    0.3689891214E+00    0.2020202020E-02    0.8629466122E-03
      1042    0.4685074550E+00    0.5637176398E+00    0.2362099940E-02    0.1460632153E-02
      1043    0.2073650980E+00    0.3362924461E+00    0.1731601732E-02    0.9897640904E-03
      1044    0.4288586830E+00    0.4481468049E+00    0.2314814815E-02    0.9529820545E-03
      1045    0.6856678710E+00    0.6761849843E+00    0.3571428571E-02    0.8115558504E-03
      1046    0.4036037680E+00    0.3995575091E+00    0.1779755284E-02    0.1245776754E-02
      1047    0.1967255520E+00    0.2441787481E+00    0.1543209877E-02    0.7332352723E-03
      1048    0.7774186780E+00    0.6747559540E+00    0.2962962963E-02    0.1402594354E-02
