     Index              y_true              y_pred        descriptor_1
      1260    0.4056369120E+00    0.2921057403E+00    0.5227977938E-03
      1261    0.4013008750E+00    0.3938602760E+00    0.6994907406E-03
      1262    0.6682723530E+00    0.7896865236E+00    0.1386828220E-02
      1263    0.4871892000E+00    0.4160125521E+00    0.7379573397E-03
      1264    0.7667895850E+00    0.7019431400E+00    0.1234465115E-02
      1265    0.5662245100E+00    0.5900236844E+00    0.1040121165E-02
      1266    0.5204517430E+00    0.4880917319E+00    0.8631201405E-03
      1267    0.4816414030E+00    0.3687792812E+00    0.6559385308E-03
      1268    0.1831134820E+00    0.3264221617E+00    0.5823869765E-03
      1269    0.4931141690E+00    0.5170539097E+00    0.9134118794E-03
      1270    0.4240136660E+00    0.5900236844E+00    0.1040121165E-02
      1271    0.7340104370E+00    0.7049524377E+00    0.1239690648E-02
      1272    0.4531305470E+00    0.4673299814E+00    0.8270681370E-03
      1273    0.7762535270E+00    0.7049524377E+00    0.1239690648E-02
      1274    0.5309930100E+00    0.6080144386E+00    0.1071361437E-02
      1275    0.4915722100E+00    0.4775128325E+00    0.8447502772E-03
      1276    0.7625789770E+00    0.6803147135E+00    0.1196908161E-02
      1277    0.3718840030E+00    0.4702259809E+00    0.8320969319E-03
      1278    0.4250222230E+00    0.4243298862E+00    0.7524000795E-03
      1279    0.3193183320E+00    0.3066464126E+00    0.5480471276E-03
      1280    0.5719134340E+00    0.6309056162E+00    0.1111111111E-02
      1281    0.4056804960E+00    0.4702259809E+00    0.8320969319E-03
      1282    0.2730254160E+00    0.4426410269E+00    0.7841966907E-03
      1283    0.5633814180E+00    0.5352523519E+00    0.9450127939E-03
      1284    0.3946732100E+00    0.4775128325E+00    0.8447502772E-03
      1285    0.5627676820E+00    0.5264731202E+00    0.9297679862E-03
      1286    0.6475185270E+00    0.5509538146E+00    0.9722777968E-03
      1287    0.6889814820E+00    0.7166580805E+00    0.1260017059E-02
      1288    0.5281050670E+00    0.5931763138E+00    0.1045595588E-02
      1289    0.3462678130E+00    0.4709380040E+00    0.8333333333E-03
      1290    0.5914514730E+00    0.7166580805E+00    0.1260017059E-02
      1291    0.7274449220E+00    0.6396720543E+00    0.1126333703E-02
      1292    0.2628079440E+00    0.3523198550E+00    0.6273573526E-03
      1293    0.4660127850E+00    0.5193036236E+00    0.9173184234E-03
      1294    0.4526322090E+00    0.4702259809E+00    0.8320969319E-03
      1295    0.4990881340E+00    0.5170539097E+00    0.9134118794E-03
      1296    0.6284226700E+00    0.4426410269E+00    0.7841966907E-03
      1297    0.5913421050E+00    0.6396720543E+00    0.1126333703E-02
      1298    0.2690149350E+00    0.3523198550E+00    0.6273573526E-03
      1299    0.9690485880E+00    0.7049524377E+00    0.1239690648E-02
      1300    0.5172930400E+00    0.5079948269E+00    0.8976811208E-03
      1301    0.5169089670E+00    0.5352523519E+00    0.9450127939E-03
      1302    0.6197677530E+00    0.7166580805E+00    0.1260017059E-02
      1303    0.5485462740E+00    0.5600228962E+00    0.9880259179E-03
      1304    0.5224033500E+00    0.5264731202E+00    0.9297679862E-03
      1305    0.4119708100E+00    0.4709380040E+00    0.8333333333E-03
      1306    0.6329085420E+00    0.6803147135E+00    0.1196908161E-02
      1307    0.3555429660E+00    0.4880917319E+00    0.8631201405E-03
      1308    0.3159105630E+00    0.3749574366E+00    0.6666666667E-03
      1309    0.9378063280E+00    0.6646438094E+00    0.1169696222E-02
      1310    0.6555127710E+00    0.7049524377E+00    0.1239690648E-02
      1311    0.3578958550E+00    0.4193855296E+00    0.7438143890E-03
      1312    0.5160619110E+00    0.5931763138E+00    0.1045595588E-02
      1313    0.6385627470E+00    0.5352523519E+00    0.9450127939E-03
      1314    0.6149846460E+00    0.5931763138E+00    0.1045595588E-02
      1315    0.7186856980E+00    0.6537772535E+00    0.1150826854E-02
      1316    0.7732822450E+00    0.7496854728E+00    0.1317367891E-02
      1317    0.4336989630E+00    0.3429353129E+00    0.6110614462E-03
      1318    0.4688701150E+00    0.5180407641E+00    0.9151255151E-03
      1319    0.5652793360E+00    0.5931763138E+00    0.1045595588E-02
      1320    0.4091702350E+00    0.4462253504E+00    0.7904207343E-03
      1321    0.5128899010E+00    0.6309056162E+00    0.1111111111E-02
      1322    0.3757860430E+00    0.3855492240E+00    0.6850589095E-03
      1323    0.4337277440E+00    0.5500134915E+00    0.9706449608E-03
      1324    0.3948662330E+00    0.4962416487E+00    0.8772721663E-03
      1325    0.7546766680E+00    0.5931763138E+00    0.1045595588E-02
      1326    0.3538542200E+00    0.4264089149E+00    0.7560102351E-03
      1327    0.6119385350E+00    0.7166580805E+00    0.1260017059E-02
      1328    0.5897827700E+00    0.5931763138E+00    0.1045595588E-02
      1329    0.5408618260E+00    0.5576716804E+00    0.9839431196E-03
      1330    0.3467282280E+00    0.4775128325E+00    0.8447502772E-03
      1331    0.5122013370E+00    0.5264731202E+00    0.9297679862E-03
      1332    0.4401564780E+00    0.4702259809E+00    0.8320969319E-03
      1333    0.6597286010E+00    0.6537772535E+00    0.1150826854E-02
      1334    0.4894953610E+00    0.4462253504E+00    0.7904207343E-03
      1335    0.8117773320E+00    0.7496854728E+00    0.1317367891E-02
      1336    0.4726393430E+00    0.4462253504E+00    0.7904207343E-03
      1337    0.3833552150E+00    0.4193855296E+00    0.7438143890E-03
      1338    0.2796090370E+00    0.3523198550E+00    0.6273573526E-03
      1339    0.7706308080E+00    0.7049524377E+00    0.1239690648E-02
      1340    0.2397223310E+00    0.3523198550E+00    0.6273573526E-03
      1341    0.4987228070E+00    0.5931763138E+00    0.1045595588E-02
      1342    0.5630455310E+00    0.5600228962E+00    0.9880259179E-03
      1343    0.4388912630E+00    0.5900236844E+00    0.1040121165E-02
      1344    0.6951352750E+00    0.5900236844E+00    0.1040121165E-02
      1345    0.9131880120E+00    0.7496854728E+00    0.1317367891E-02
      1346    0.6454022840E+00    0.5931763138E+00    0.1045595588E-02
      1347    0.3851771280E+00    0.3802172994E+00    0.6758002217E-03
      1348    0.3589002980E+00    0.3903608453E+00    0.6934141099E-03
      1349    0.4452667020E+00    0.4046028949E+00    0.7181448967E-03
      1350    0.4782138150E+00    0.3558445637E+00    0.6334778775E-03
      1351    0.6015089580E+00    0.6309056162E+00    0.1111111111E-02
      1352    0.3219653310E+00    0.3855492240E+00    0.6850589095E-03
      1353    0.3580583280E+00    0.4102689104E+00    0.7279837206E-03
      1354    0.3218302730E+00    0.3886804189E+00    0.6904961124E-03
      1355    0.7172215290E+00    0.4702259809E+00    0.8320969319E-03
      1356    0.3863462020E+00    0.4880917319E+00    0.8631201405E-03
      1357    0.3778123380E+00    0.4193855296E+00    0.7438143890E-03
      1358    0.4044997140E+00    0.5931763138E+00    0.1045595588E-02
      1359    0.3510111840E+00    0.4193855296E+00    0.7438143890E-03
      1360    0.4460560340E+00    0.4426410269E+00    0.7841966907E-03
      1361    0.7666979020E+00    0.7496854728E+00    0.1317367891E-02
      1362    0.3827474170E+00    0.4855344092E+00    0.8586794453E-03
      1363    0.4863393850E+00    0.4398176457E+00    0.7792939948E-03
      1364    0.8566487710E+00    0.7166580805E+00    0.1260017059E-02
      1365    0.5660176640E+00    0.6537772535E+00    0.1150826854E-02
      1366    0.6759506740E+00    0.6537772535E+00    0.1150826854E-02
      1367    0.4277057880E+00    0.4904457238E+00    0.8672077595E-03
      1368    0.5992741740E+00    0.5931763138E+00    0.1045595588E-02
      1369    0.7305318130E+00    0.7166580805E+00    0.1260017059E-02
      1370    0.5516576550E+00    0.5931763138E+00    0.1045595588E-02
      1371    0.3593246090E+00    0.4880917319E+00    0.8631201405E-03
      1372    0.4326298670E+00    0.5500134915E+00    0.9706449608E-03
      1373    0.4636118780E+00    0.5079948269E+00    0.8976811208E-03
      1374    0.4210590320E+00    0.4193855296E+00    0.7438143890E-03
      1375    0.5054775610E+00    0.3703603198E+00    0.6586839453E-03
      1376    0.5423370750E+00    0.5026639350E+00    0.8884242264E-03
      1377    0.2411648490E+00    0.4102689104E+00    0.7279837206E-03
      1378    0.3786428100E+00    0.4462253504E+00    0.7904207343E-03
      1379    0.4421709200E+00    0.3948002657E+00    0.7011229976E-03
      1380    0.6441631430E+00    0.5931763138E+00    0.1045595588E-02
      1381    0.4914815850E+00    0.6396720543E+00    0.1126333703E-02
      1382    0.9157091180E+00    0.7049524377E+00    0.1239690648E-02
      1383    0.8559596800E+00    0.7049524377E+00    0.1239690648E-02
      1384    0.6916094040E+00    0.7166580805E+00    0.1260017059E-02
      1385    0.8174698830E+00    0.7049524377E+00    0.1239690648E-02
      1386    0.6624846920E+00    0.6118972127E+00    0.1078103729E-02
      1387    0.4332151770E+00    0.4962416487E+00    0.8772721663E-03
      1388    0.4850107100E+00    0.5170539097E+00    0.9134118794E-03
      1389    0.3089282600E+00    0.3523198550E+00    0.6273573526E-03
      1390    0.6896436940E+00    0.6396720543E+00    0.1126333703E-02
      1391    0.5083824410E+00    0.5264731202E+00    0.9297679862E-03
      1392    0.4575977270E+00    0.6646438094E+00    0.1169696222E-02
      1393    0.4239681310E+00    0.4462253504E+00    0.7904207343E-03
      1394    0.7622786020E+00    0.3903608453E+00    0.6934141099E-03
      1395    0.3856245810E+00    0.5931763138E+00    0.1045595588E-02
      1396    0.4786992370E+00    0.5352523519E+00    0.9450127939E-03
      1397    0.6963175840E+00    0.5900236844E+00    0.1040121165E-02
      1398    0.8178401140E+00    0.7049524377E+00    0.1239690648E-02
      1399    0.8703778340E+00    0.7896865236E+00    0.1386828220E-02
      1400    0.5846579620E+00    0.5576716804E+00    0.9839431196E-03
      1401    0.8072627220E+00    0.6396720543E+00    0.1126333703E-02
      1402    0.3963310840E+00    0.4313592189E+00    0.7646062528E-03
      1403    0.6030705150E+00    0.7166580805E+00    0.1260017059E-02
      1404    0.4294158430E+00    0.3887156260E+00    0.6905572481E-03
      1405    0.2228961030E+00    0.3523198550E+00    0.6273573526E-03
      1406    0.3874840090E+00    0.4702259809E+00    0.8320969319E-03
      1407    0.9071336260E+00    0.6537772535E+00    0.1150826854E-02
      1408    0.4465634630E+00    0.4709380040E+00    0.8333333333E-03
      1409    0.6069091180E+00    0.6396720543E+00    0.1126333703E-02
      1410    0.5510519810E+00    0.5079948269E+00    0.8976811208E-03
      1411    0.8599855700E+00    0.7496854728E+00    0.1317367891E-02
      1412    0.4588352360E+00    0.6537772535E+00    0.1150826854E-02
      1413    0.4061344970E+00    0.3539428128E+00    0.6301755582E-03
      1414    0.5371604330E+00    0.5931763138E+00    0.1045595588E-02
      1415    0.4231915610E+00    0.5264731202E+00    0.9297679862E-03
      1416    0.4400174660E+00    0.4477733511E+00    0.7931087797E-03
      1417    0.5070723880E+00    0.5264731202E+00    0.9297679862E-03
      1418    0.3332667690E+00    0.4193855296E+00    0.7438143890E-03
      1419    0.4533353580E+00    0.5900236844E+00    0.1040121165E-02
      1420    0.2468415680E+00    0.3886804189E+00    0.6904961124E-03
      1421    0.4790332490E+00    0.5352523519E+00    0.9450127939E-03
      1422    0.4519738970E+00    0.4046028949E+00    0.7181448967E-03
      1423    0.5773082680E+00    0.5900236844E+00    0.1040121165E-02
      1424    0.3730975160E+00    0.4462253504E+00    0.7904207343E-03
      1425    0.7802777610E+00    0.5748083658E+00    0.1013700333E-02
      1426    0.3097707290E+00    0.4426410269E+00    0.7841966907E-03
      1427    0.3368851660E+00    0.3802172994E+00    0.6758002217E-03
      1428    0.5411391470E+00    0.3886804189E+00    0.6904961124E-03
      1429    0.4698524690E+00    0.4630414021E+00    0.8196211795E-03
      1430    0.5936756590E+00    0.6249251690E+00    0.1100726288E-02
      1431    0.6321596310E+00    0.5426925859E+00    0.9579324821E-03
      1432    0.4627766990E+00    0.5128720928E+00    0.9061503108E-03
      1433    0.4544613440E+00    0.5079948269E+00    0.8976811208E-03
      1434    0.5577757730E+00    0.6249251690E+00    0.1100726288E-02
      1435    0.9015517610E+00    0.7896865236E+00    0.1386828220E-02
      1436    0.6232649680E+00    0.4880917319E+00    0.8631201405E-03
      1437    0.5526267910E+00    0.4995200784E+00    0.8829650369E-03
      1438    0.5314600360E+00    0.5900236844E+00    0.1040121165E-02
      1439    0.6855544590E+00    0.6249251690E+00    0.1100726288E-02
      1440    0.4664861120E+00    0.4587183560E+00    0.8121143715E-03
      1441    0.7615722580E+00    0.6537772535E+00    0.1150826854E-02
      1442    0.6914486460E+00    0.3886804189E+00    0.6904961124E-03
      1443    0.9064961140E+00    0.5170539097E+00    0.9134118794E-03
      1444    0.4473004130E+00    0.3855492240E+00    0.6850589095E-03
      1445    0.6456707080E+00    0.5931763138E+00    0.1045595588E-02
      1446    0.5682695900E+00    0.5900236844E+00    0.1040121165E-02
      1447    0.3371118390E+00    0.4709380040E+00    0.8333333333E-03
      1448    0.5451108630E+00    0.4655424955E+00    0.8239642346E-03
      1449    0.4658041960E+00    0.5170539097E+00    0.9134118794E-03
      1450    0.7986818160E+00    0.7896865236E+00    0.1386828220E-02
      1451    0.9461594180E+00    0.6537772535E+00    0.1150826854E-02
      1452    0.4165965610E+00    0.3509622947E+00    0.6250000000E-03
      1453    0.4596942050E+00    0.4267307541E+00    0.7565690967E-03
      1454    0.8774692980E+00    0.7496854728E+00    0.1317367891E-02
      1455    0.8577778720E+00    0.7166580805E+00    0.1260017059E-02
      1456    0.5767897040E+00    0.6309056162E+00    0.1111111111E-02
      1457    0.5517085190E+00    0.5900236844E+00    0.1040121165E-02
      1458    0.4094893020E+00    0.3998841732E+00    0.7099510128E-03
      1459    0.6869122080E+00    0.7496854728E+00    0.1317367891E-02
      1460    0.4901926020E+00    0.5549785807E+00    0.9792666527E-03
      1461    0.3157845820E+00    0.4426410269E+00    0.7841966907E-03
      1462    0.7841433460E+00    0.7049524377E+00    0.1239690648E-02
      1463    0.7930977130E+00    0.6265183176E+00    0.1103492731E-02
      1464    0.2619686890E+00    0.4102689104E+00    0.7279837206E-03
      1465    0.3173514620E+00    0.3749574366E+00    0.6666666667E-03
      1466    0.6378964490E+00    0.6249251690E+00    0.1100726288E-02
      1467    0.4603229150E+00    0.5931763138E+00    0.1045595588E-02
      1468    0.5225673740E+00    0.5600228962E+00    0.9880259179E-03
      1469    0.2517376160E+00    0.4102689104E+00    0.7279837206E-03
      1470    0.4782682770E+00    0.4775128325E+00    0.8447502772E-03
      1471    0.5157587290E+00    0.4426410269E+00    0.7841966907E-03
      1472    0.5158423820E+00    0.6537772535E+00    0.1150826854E-02
      1473    0.3008014650E+00    0.4102689104E+00    0.7279837206E-03
      1474    0.5083130740E+00    0.5264731202E+00    0.9297679862E-03
      1475    0.4118543560E+00    0.5931763138E+00    0.1045595588E-02
      1476    0.7869406490E+00    0.6537772535E+00    0.1150826854E-02
      1477    0.8740694860E+00    0.7896865236E+00    0.1386828220E-02
      1478    0.3888719340E+00    0.4264089149E+00    0.7560102351E-03
      1479    0.8410566470E+00    0.5931763138E+00    0.1045595588E-02
      1480    0.6743433300E+00    0.7049524377E+00    0.1239690648E-02
      1481    0.4652895410E+00    0.5500134915E+00    0.9706449608E-03
      1482    0.4890659170E+00    0.4426410269E+00    0.7841966907E-03
      1483    0.6781698100E+00    0.5900236844E+00    0.1040121165E-02
      1484    0.5273922030E+00    0.4426410269E+00    0.7841966907E-03
      1485    0.6633144520E+00    0.5900236844E+00    0.1040121165E-02
      1486    0.5721519570E+00    0.5264731202E+00    0.9297679862E-03
      1487    0.4800186720E+00    0.4880917319E+00    0.8631201405E-03
      1488    0.5643761240E+00    0.5377088270E+00    0.9492783711E-03
      1489    0.9829136520E+00    0.6646438094E+00    0.1169696222E-02
      1490    0.5148625980E+00    0.6537772535E+00    0.1150826854E-02
      1491    0.7646471740E+00    0.7496854728E+00    0.1317367891E-02
      1492    0.3582873980E+00    0.3479938025E+00    0.6198453242E-03
      1493    0.4502510670E+00    0.5077656693E+00    0.8972831972E-03
      1494    0.3528351060E+00    0.3802172994E+00    0.6758002217E-03
      1495    0.6154342030E+00    0.5264731202E+00    0.9297679862E-03
      1496    0.4657083760E+00    0.5264731202E+00    0.9297679862E-03
      1497    0.7299863620E+00    0.6396720543E+00    0.1126333703E-02
      1498    0.3501642630E+00    0.4880917319E+00    0.8631201405E-03
      1499    0.3588081410E+00    0.3703603198E+00    0.6586839453E-03
      1500    0.6894232930E+00    0.4880917319E+00    0.8631201405E-03
      1501    0.2424719590E+00    0.3264221617E+00    0.5823869765E-03
      1502    0.5110963500E+00    0.5352523519E+00    0.9450127939E-03
      1503    0.4033801470E+00    0.3224062103E+00    0.5754134270E-03
      1504    0.8038389160E+00    0.5931763138E+00    0.1045595588E-02
      1505    0.7739106190E+00    0.7496854728E+00    0.1317367891E-02
      1506    0.9401166960E+00    0.7496854728E+00    0.1317367891E-02
      1507    0.2969849000E+00    0.3264221617E+00    0.5823869765E-03
      1508    0.5946358290E+00    0.7166580805E+00    0.1260017059E-02
      1509    0.6184451690E+00    0.7049524377E+00    0.1239690648E-02
      1510    0.3886123720E+00    0.3802172994E+00    0.6758002217E-03
      1511    0.4623715290E+00    0.5079948269E+00    0.8976811208E-03
      1512    0.4887328480E+00    0.4775128325E+00    0.8447502772E-03
      1513    0.2772988230E+00    0.3749574366E+00    0.6666666667E-03
      1514    0.6275243200E+00    0.4702259809E+00    0.8320969319E-03
      1515    0.4162300880E+00    0.4775128325E+00    0.8447502772E-03
      1516    0.3259771990E+00    0.3749574366E+00    0.6666666667E-03
      1517    0.4454334680E+00    0.4168377629E+00    0.7393902875E-03
      1518    0.4514664290E+00    0.6309056162E+00    0.1111111111E-02
      1519    0.4654183100E+00    0.5352523519E+00    0.9450127939E-03
      1520    0.2435378010E+00    0.3886804189E+00    0.6904961124E-03
      1521    0.6397454050E+00    0.5600228962E+00    0.9880259179E-03
      1522    0.6440765800E+00    0.6537772535E+00    0.1150826854E-02
      1523    0.4330850060E+00    0.3278394882E+00    0.5848481109E-03
      1524    0.4264365330E+00    0.5500134915E+00    0.9706449608E-03
      1525    0.4599815170E+00    0.5264731202E+00    0.9297679862E-03
      1526    0.4965347880E+00    0.6646438094E+00    0.1169696222E-02
      1527    0.8869757970E+00    0.7496854728E+00    0.1317367891E-02
      1528    0.4527785680E+00    0.5931763138E+00    0.1045595588E-02
      1529    0.5646868870E+00    0.4426410269E+00    0.7841966907E-03
      1530    0.4094792800E+00    0.4962416487E+00    0.8772721663E-03
      1531    0.5326902960E+00    0.6646438094E+00    0.1169696222E-02
      1532    0.6222342500E+00    0.4775128325E+00    0.8447502772E-03
      1533    0.6467672470E+00    0.5931763138E+00    0.1045595588E-02
      1534    0.5082138220E+00    0.4551266210E+00    0.8058774580E-03
      1535    0.4583510060E+00    0.5931763138E+00    0.1045595588E-02
      1536    0.4700340780E+00    0.3952003524E+00    0.7018177331E-03
      1537    0.5067960700E+00    0.5500134915E+00    0.9706449608E-03
      1538    0.4122975710E+00    0.5931763138E+00    0.1045595588E-02
      1539    0.8725566010E+00    0.7166580805E+00    0.1260017059E-02
      1540    0.5410380260E+00    0.4664526683E+00    0.8255447157E-03
      1541    0.1775803630E+00    0.3264221617E+00    0.5823869765E-03
      1542    0.6808443450E+00    0.7166580805E+00    0.1260017059E-02
      1543    0.5480291110E+00    0.5931763138E+00    0.1045595588E-02
      1544    0.5400925380E+00    0.6537772535E+00    0.1150826854E-02
      1545    0.6219238430E+00    0.6803147135E+00    0.1196908161E-02
      1546    0.7517936150E+00    0.5346964229E+00    0.9440474439E-03
      1547    0.7341313540E+00    0.7496854728E+00    0.1317367891E-02
      1548    0.6738828740E+00    0.7166580805E+00    0.1260017059E-02
      1549    0.5455471530E+00    0.5264731202E+00    0.9297679862E-03
      1550    0.3647148260E+00    0.4046028949E+00    0.7181448967E-03
      1551    0.6925898720E+00    0.6803147135E+00    0.1196908161E-02
      1552    0.4020768770E+00    0.4046028949E+00    0.7181448967E-03
      1553    0.4447853640E+00    0.4775128325E+00    0.8447502772E-03
      1554    0.6876773930E+00    0.6537772535E+00    0.1150826854E-02
      1555    0.3689991470E+00    0.4775128325E+00    0.8447502772E-03
      1556    0.7139413670E+00    0.3523198550E+00    0.6273573526E-03
      1557    0.2242289360E+00    0.3523198550E+00    0.6273573526E-03
      1558    0.7772172900E+00    0.6537772535E+00    0.1150826854E-02
      1559    0.5995138560E+00    0.7496854728E+00    0.1317367891E-02
      1560    0.4629432410E+00    0.3952003524E+00    0.7018177331E-03
      1561    0.2957242750E+00    0.4102689104E+00    0.7279837206E-03
      1562    0.5642604610E+00    0.7896865236E+00    0.1386828220E-02
      1563    0.4996701120E+00    0.5931763138E+00    0.1045595588E-02
      1564    0.5508390410E+00    0.5017442689E+00    0.8868272606E-03
      1565    0.8927045510E+00    0.7896865236E+00    0.1386828220E-02
      1566    0.4587727850E+00    0.5305748243E+00    0.9368904420E-03
      1567    0.6545706730E+00    0.7896865236E+00    0.1386828220E-02
      1568    0.6485091910E+00    0.6537772535E+00    0.1150826854E-02
      1569    0.3718216830E+00    0.4709380040E+00    0.8333333333E-03
      1570    0.4847234610E+00    0.3109703917E+00    0.5555555556E-03
      1571    0.4310391550E+00    0.3886804189E+00    0.6904961124E-03
      1572    0.6036431440E+00    0.5931763138E+00    0.1045595588E-02
      1573    0.6835432820E+00    0.7496854728E+00    0.1317367891E-02
      1574    0.5828849870E+00    0.5900236844E+00    0.1040121165E-02
      1575    0.4624105600E+00    0.4509962226E+00    0.7987051755E-03
      1576    0.6940000690E+00    0.4702259809E+00    0.8320969319E-03
      1577    0.6224495360E+00    0.7496854728E+00    0.1317367891E-02
      1578    0.8129237170E+00    0.7496854728E+00    0.1317367891E-02
      1579    0.3488667310E+00    0.3855492240E+00    0.6850589095E-03
      1580    0.4973828440E+00    0.4702259809E+00    0.8320969319E-03
      1581    0.6204372010E+00    0.5931763138E+00    0.1045595588E-02
      1582    0.6816705800E+00    0.4646004798E+00    0.8223284595E-03
      1583    0.7632511750E+00    0.7896865236E+00    0.1386828220E-02
      1584    0.3104575260E+00    0.4426410269E+00    0.7841966907E-03
      1585    0.4223701670E+00    0.3770809384E+00    0.6703540481E-03
      1586    0.3194990940E+00    0.3523198550E+00    0.6273573526E-03
      1587    0.3681250550E+00    0.3419015574E+00    0.6092663684E-03
      1588    0.3138410750E+00    0.3886804189E+00    0.6904961124E-03
      1589    0.5410857340E+00    0.5170539097E+00    0.9134118794E-03
      1590    0.6007925260E+00    0.5931763138E+00    0.1045595588E-02
      1591    0.8205691240E+00    0.7896865236E+00    0.1386828220E-02
      1592    0.7424227960E+00    0.5576716804E+00    0.9839431196E-03
      1593    0.6458680740E+00    0.7496854728E+00    0.1317367891E-02
      1594    0.9254920360E+00    0.7496854728E+00    0.1317367891E-02
      1595    0.3506087250E+00    0.4426410269E+00    0.7841966907E-03
      1596    0.6135556590E+00    0.6537772535E+00    0.1150826854E-02
      1597    0.5553273860E+00    0.5931763138E+00    0.1045595588E-02
      1598    0.5211543070E+00    0.4971739329E+00    0.8788910430E-03
      1599    0.5914719830E+00    0.5170539097E+00    0.9134118794E-03
      1600    0.5943830810E+00    0.5264731202E+00    0.9297679862E-03
      1601    0.6863451430E+00    0.4667827489E+00    0.8261178883E-03
      1602    0.3248953980E+00    0.3523198550E+00    0.6273573526E-03
      1603    0.3611839930E+00    0.5931763138E+00    0.1045595588E-02
      1604    0.6345091650E+00    0.3310170751E+00    0.5903658718E-03
      1605    0.5052836990E+00    0.5264731202E+00    0.9297679862E-03
      1606    0.2630157250E+00    0.3802172994E+00    0.6758002217E-03
      1607    0.3219874050E+00    0.3523198550E+00    0.6273573526E-03
      1608    0.6075520310E+00    0.7896865236E+00    0.1386828220E-02
      1609    0.4043690170E+00    0.6309056162E+00    0.1111111111E-02
      1610    0.6608090370E+00    0.7049524377E+00    0.1239690648E-02
      1611    0.6387204060E+00    0.5931763138E+00    0.1045595588E-02
      1612    0.9845505400E+00    0.6537772535E+00    0.1150826854E-02
      1613    0.3374006590E+00    0.4775128325E+00    0.8447502772E-03
      1614    0.4030961430E+00    0.4160125521E+00    0.7379573397E-03
      1615    0.4838371180E+00    0.4880917319E+00    0.8631201405E-03
      1616    0.5120790090E+00    0.4702259809E+00    0.8320969319E-03
      1617    0.3568844690E+00    0.3749574366E+00    0.6666666667E-03
      1618    0.6024264050E+00    0.6803147135E+00    0.1196908161E-02
      1619    0.3760909270E+00    0.3523198550E+00    0.6273573526E-03
      1620    0.5507664620E+00    0.4160125521E+00    0.7379573397E-03
      1621    0.4661580360E+00    0.4880917319E+00    0.8631201405E-03
      1622    0.2942851000E+00    0.4426410269E+00    0.7841966907E-03
      1623    0.6270834630E+00    0.6803147135E+00    0.1196908161E-02
      1624    0.5978620330E+00    0.4880917319E+00    0.8631201405E-03
      1625    0.4201438010E+00    0.5931763138E+00    0.1045595588E-02
      1626    0.2722680040E+00    0.4102689104E+00    0.7279837206E-03
      1627    0.6110607700E+00    0.5862788857E+00    0.1033618462E-02
      1628    0.2640349800E+00    0.3802172994E+00    0.6758002217E-03
      1629    0.7094392160E+00    0.6803147135E+00    0.1196908161E-02
      1630    0.2683660490E+00    0.3802172994E+00    0.6758002217E-03
      1631    0.5500169740E+00    0.5352523519E+00    0.9450127939E-03
      1632    0.6378779170E+00    0.5600228962E+00    0.9880259179E-03
      1633    0.3997383860E+00    0.4906089237E+00    0.8674911500E-03
      1634    0.5439508890E+00    0.4664526683E+00    0.8255447157E-03
      1635    0.5374854590E+00    0.5931763138E+00    0.1045595588E-02
      1636    0.4247259380E+00    0.4046028949E+00    0.7181448967E-03
      1637    0.7927259270E+00    0.7049524377E+00    0.1239690648E-02
      1638    0.4816630510E+00    0.4618200045E+00    0.8175002682E-03
      1639    0.3534344430E+00    0.4880917319E+00    0.8631201405E-03
      1640    0.7708193460E+00    0.7049524377E+00    0.1239690648E-02
      1641    0.4424953530E+00    0.5931763138E+00    0.1045595588E-02
      1642    0.2748213520E+00    0.4426410269E+00    0.7841966907E-03
      1643    0.7491221020E+00    0.5600228962E+00    0.9880259179E-03
      1644    0.4876275610E+00    0.4880917319E+00    0.8631201405E-03
      1645    0.3839947820E+00    0.4426410269E+00    0.7841966907E-03
      1646    0.4523785250E+00    0.5931763138E+00    0.1045595588E-02
      1647    0.7178930800E+00    0.6396720543E+00    0.1126333703E-02
      1648    0.2749729250E+00    0.4426410269E+00    0.7841966907E-03
      1649    0.2505115770E+00    0.2921057403E+00    0.5227977938E-03
      1650    0.6895621080E+00    0.5305748243E+00    0.9368904420E-03
      1651    0.7704465320E+00    0.7896865236E+00    0.1386828220E-02
      1652    0.6777801410E+00    0.5272649335E+00    0.9311429404E-03
      1653    0.6064131920E+00    0.5931763138E+00    0.1045595588E-02
      1654    0.3060531400E+00    0.3479938025E+00    0.6198453242E-03
      1655    0.5901327240E+00    0.3886804189E+00    0.6904961124E-03
      1656    0.6133985270E+00    0.5931763138E+00    0.1045595588E-02
      1657    0.4186826550E+00    0.4376149823E+00    0.7754691521E-03
      1658    0.4120061680E+00    0.5170539097E+00    0.9134118794E-03
      1659    0.8205397250E+00    0.7896865236E+00    0.1386828220E-02
      1660    0.6504864650E+00    0.4664526683E+00    0.8255447157E-03
      1661    0.4582236000E+00    0.4426410269E+00    0.7841966907E-03
      1662    0.7463149070E+00    0.7496854728E+00    0.1317367891E-02
      1663    0.2938856450E+00    0.3802172994E+00    0.6758002217E-03
      1664    0.1031224614E+01    0.6646438094E+00    0.1169696222E-02
      1665    0.3403737190E+00    0.4046028949E+00    0.7181448967E-03
      1666    0.3919298690E+00    0.3855492240E+00    0.6850589095E-03
      1667    0.7606818160E+00    0.7496854728E+00    0.1317367891E-02
      1668    0.7483731950E+00    0.4702259809E+00    0.8320969319E-03
      1669    0.6715968110E+00    0.4426410269E+00    0.7841966907E-03
      1670    0.5925397300E+00    0.5600228962E+00    0.9880259179E-03
